startdate,enddate,ticker,changelist
30-06-2020,30-09-2020,VARDHACRLC.NS,23.499997456868492
30-06-2020,30-09-2020,VASWANI.NS,6.3636346296830615
30-06-2020,30-09-2020,VBL.NS,25.3125
30-06-2020,30-09-2020,VEDL.NS,14.808181862447675
30-06-2020,30-09-2020,VENKEYS.NS,18.23287087585831
30-06-2020,30-09-2020,VESUVIUS.NS,27.033234311850414
30-06-2020,30-09-2020,VETO.NS,83.18181471391158
30-06-2020,30-09-2020,VGUARD.NS,12.413999855034652
30-06-2020,30-09-2020,VHL.NS,13.5952309051362
30-06-2020,30-09-2020,VIDHIING.NS,7.363634976473723
30-06-2020,30-09-2020,VIMTALABS.NS,43.90244231096603
30-06-2020,30-09-2020,VINATIORGA.NS,-10.564930300807044
30-06-2020,30-09-2020,VINDHYATEL.NS,5.9521495846596215
30-06-2020,30-09-2020,VINYLINDIA.NS,22.574260447284964
30-06-2020,30-09-2020,VIPCLOTHNG.NS,22.92683298994855
30-06-2020,30-09-2020,VIPIND.NS,21.64280890285352
30-06-2020,30-09-2020,VIPULLTD.NS,36.51877488585527
30-06-2020,30-09-2020,VISAKAIND.NS,16.108530916908915
30-06-2020,30-09-2020,VISHNU.NS,31.97616820650288
30-06-2020,30-09-2020,VIVIMEDLAB.NS,-6.052629571211965
30-06-2020,30-09-2020,VLSFINANCE.NS,16.20689918254984
30-06-2020,30-09-2020,VMART.NS,25.09264384858538
30-06-2020,30-09-2020,VOLTAMP.NS,26.206507701664183
30-06-2020,30-09-2020,VSSL.NS,50.74533971940508
30-06-2020,30-09-2020,VSTIND.NS,12.554394967865127
30-06-2020,30-09-2020,VSTTILLERS.NS,10.266250776766848
30-06-2020,30-09-2020,VTL.NS,32.00707192643054
30-06-2020,30-09-2020,WABCOINDIA.NS,-3.7718415583919196
30-06-2020,30-09-2020,WANBURY.NS,24.55881904153263
30-06-2020,30-09-2020,WEBELSOLAR.NS,119.47368822599714
30-06-2020,30-09-2020,WEIZMANIND.NS,63.366340747149394
30-06-2020,30-09-2020,WELCORP.NS,14.951627490138486
30-06-2020,30-09-2020,WELENT.NS,35.9375
30-06-2020,30-09-2020,WELINV.NS,36.93886008575865
30-06-2020,30-09-2020,WELSPUNIND.NS,7.559059924028051
30-06-2020,30-09-2020,WENDT.NS,-8.041853512705531
30-06-2020,30-09-2020,WHEELS.NS,15.943397665923499
30-06-2020,30-09-2020,WHIRLPOOL.NS,13.854360147742739
30-06-2020,30-09-2020,WINDMACHIN.NS,15.946847453743471
30-06-2020,30-09-2020,WIPL.NS,3.0208349227905273
30-06-2020,30-09-2020,WONDERLA.NS,28.60261383146853
30-06-2020,30-09-2020,WSTCSTPAPR.NS,-0.9837945128583112
30-06-2020,30-09-2020,YESBANK.NS,32.46269033809748
30-06-2020,30-09-2020,ZEEMEDIA.NS,5.263161417079773
30-06-2020,30-09-2020,ZENITHEXPO.NS,66.09755725395388
30-06-2020,30-09-2020,ZENTEC.NS,4.474940171164277
30-06-2020,30-09-2020,ZICOM.NS,-18.867923849288516
30-06-2020,30-09-2020,ZODIACLOTH.NS,7.471543982533254
30-06-2020,30-09-2020,ZODJRDMKJ.NS,14.970060336177632
30-06-2020,30-09-2020,ZUARI.NS,28.58012928220093
30-06-2020,30-09-2020,ZUARIGLOB.NS,68.19671464096653
30-09-2020,30-12-2020,SCI.NS,50.2906976744186
30-09-2020,30-12-2020,UPL.NS,35.76508883772225
